"num_samples","replay_buffer_size: 20000 (Replay size: partner OBL5) - _step","replay_buffer_size: 20000 (Replay size: partner OBL5) - _step__MIN","replay_buffer_size: 20000 (Replay size: partner OBL5) - _step__MAX","replay_buffer_size: 20000 (Replay size: partner OBL5) - perfect","replay_buffer_size: 20000 (Replay size: partner OBL5) - perfect__MIN","replay_buffer_size: 20000 (Replay size: partner OBL5) - perfect__MAX","replay_buffer_size: 50000 (Replay size: partner OBL5) - _step","replay_buffer_size: 50000 (Replay size: partner OBL5) - _step__MIN","replay_buffer_size: 50000 (Replay size: partner OBL5) - _step__MAX","replay_buffer_size: 50000 (Replay size: partner OBL5) - perfect","replay_buffer_size: 50000 (Replay size: partner OBL5) - perfect__MIN","replay_buffer_size: 50000 (Replay size: partner OBL5) - perfect__MAX","replay_buffer_size: 100000 (Replay size: partner OBL5) - _step","replay_buffer_size: 100000 (Replay size: partner OBL5) - _step__MIN","replay_buffer_size: 100000 (Replay size: partner OBL5) - _step__MAX","replay_buffer_size: 100000 (Replay size: partner OBL5) - perfect","replay_buffer_size: 100000 (Replay size: partner OBL5) - perfect__MIN","replay_buffer_size: 100000 (Replay size: partner OBL5) - perfect__MAX","replay_buffer_size: 150000 (Replay size: partner OBL5) - _step","replay_buffer_size: 150000 (Replay size: partner OBL5) - _step__MIN","replay_buffer_size: 150000 (Replay size: partner OBL5) - _step__MAX","replay_buffer_size: 150000 (Replay size: partner OBL5) - perfect","replay_buffer_size: 150000 (Replay size: partner OBL5) - perfect__MIN","replay_buffer_size: 150000 (Replay size: partner OBL5) - perfect__MAX"
"1000822","","","","","","","","","","","","","76","76","76","14.2","14.2","14.2","","","","","",""
"1000873","","","","","","","","","","","","","","","","","","","81","81","81","13.900000000000002","13.900000000000002","13.900000000000002"
"1004111","","","","","","","","","","","","","77","77","77","14.399999999999999","14.399999999999999","14.399999999999999","","","","","",""
"1004197","","","","","","","78","78","78","14.799999999999999","14.799999999999999","14.799999999999999","","","","","","","","","","","",""
"1004214","","","","","","","","","","","","","75","75","75","14.099999999999998","14.099999999999998","14.099999999999998","","","","","",""
"1004379","","","","","","","","","","","","","","","","","","","78","78","78","13.900000000000002","13.900000000000002","13.900000000000002"
"1004463","96","96","96","19.1","19.1","19.1","","","","","","","","","","","","","","","","","",""
"1004824","","","","","","","","","","","","","77","77","77","14.899999999999999","14.899999999999999","14.899999999999999","","","","","",""
"1004957","","","","","","","","","","","","","78","78","78","16.2","16.2","16.2","","","","","",""
"1005496","","","","","","","","","","","","","","","","","","","79","79","79","12.7","12.7","12.7"
"1006565","","","","","","","","","","","","","104","104","104","16.7","16.7","16.7","","","","","",""
"1006614","","","","","","","73","73","73","16","16","16","","","","","","","","","","","",""
"1008284","","","","","","","","","","","","","78","78","78","14.399999999999999","14.399999999999999","14.399999999999999","","","","","",""
"1009083","","","","","","","77","77","77","14.299999999999999","14.299999999999999","14.299999999999999","","","","","","","","","","","",""
"1009696","76","76","76","16.6","16.6","16.6","","","","","","","","","","","","","","","","","",""
"1011761","77","77","77","17.1","17.1","17.1","","","","","","","","","","","","","","","","","",""
"1011781","","","","","","","","","","","","","77","77","77","14.000000000000002","14.000000000000002","14.000000000000002","","","","","",""
"1014033","","","","","","","","","","","","","","","","","","","82","82","82","12.3","12.3","12.3"
"1014341","","","","","","","","","","","","","77","77","77","14.899999999999999","14.899999999999999","14.899999999999999","","","","","",""
"1015037","97","97","97","16.7","16.7","16.7","","","","","","","","","","","","","","","","","",""
"1015915","","","","","","","","","","","","","105","105","105","15.6","15.6","15.6","","","","","",""
"1017157","","","","","","","79","79","79","15.7","15.7","15.7","","","","","","","","","","","",""
"1017638","","","","","","","","","","","","","78","78","78","15.5","15.5","15.5","","","","","",""
"1018080","","","","","","","","","","","","","76","76","76","15.1","15.1","15.1","","","","","",""
"1018312","","","","","","","","","","","","","","","","","","","79","79","79","13.5","13.5","13.5"
"1018442","","","","","","","","","","","","","78","78","78","15.299999999999999","15.299999999999999","15.299999999999999","","","","","",""
"1018542","","","","","","","","","","","","","79","79","79","15","15","15","","","","","",""
"1018857","","","","","","","","","","","","","","","","","","","80","80","80","14.2","14.2","14.2"
"1020821","","","","","","","74","74","74","15.5","15.5","15.5","","","","","","","","","","","",""
"1021668","","","","","","","","","","","","","79","79","79","14.899999999999999","14.899999999999999","14.899999999999999","","","","","",""
"1022262","","","","","","","78","78","78","16.8","16.8","16.8","","","","","","","","","","","",""
"1022925","77","77","77","17.7","17.7","17.7","","","","","","","","","","","","","","","","","",""
"1025070","78","78","78","15.7","15.7","15.7","","","","","","","","","","","","","","","","","",""
"1025454","","","","","","","","","","","","","106","106","106","16.8","16.8","16.8","","","","","",""
"1025699","98","98","98","18.7","18.7","18.7","","","","","","","","","","","","","","","","","",""
"1026368","","","","","","","","","","","","","78","78","78","17.2","17.2","17.2","","","","","",""
"1027020","","","","","","","","","","","","","","","","","","","83","83","83","14.299999999999999","14.299999999999999","14.299999999999999"
"1027944","","","","","","","","","","","","","78","78","78","15.7","15.7","15.7","","","","","",""
"1030408","","","","","","","80","80","80","14.6","14.6","14.6","","","","","","","","","","","",""
"1031085","","","","","","","","","","","","","79","79","79","13.900000000000002","13.900000000000002","13.900000000000002","","","","","",""
"1031733","","","","","","","","","","","","","","","","","","","80","80","80","16","16","16"
"1031870","","","","","","","","","","","","","77","77","77","13.600000000000001","13.600000000000001","13.600000000000001","","","","","",""
"1032042","","","","","","","","","","","","","","","","","","","81","81","81","14.399999999999999","14.399999999999999","14.399999999999999"
"1032076","","","","","","","","","","","","","80","80","80","12.7","12.7","12.7","","","","","",""
"1032296","","","","","","","","","","","","","79","79","79","13.600000000000001","13.600000000000001","13.600000000000001","","","","","",""
"1034887","","","","","","","75","75","75","14.499999999999998","14.499999999999998","14.499999999999998","","","","","","","","","","","",""
"1035043","","","","","","","","","","","","","107","107","107","14.099999999999998","14.099999999999998","14.099999999999998","","","","","",""
"1035182","","","","","","","","","","","","","80","80","80","16.3","16.3","16.3","","","","","",""
"1035999","","","","","","","79","79","79","17.1","17.1","17.1","","","","","","","","","","","",""
"1036437","78","78","78","16","16","16","","","","","","","","","","","","","","","","","",""
"1036530","99","99","99","15.9","15.9","15.9","","","","","","","","","","","","","","","","","",""
"1038452","79","79","79","15","15","15","","","","","","","","","","","","","","","","","",""
"1040023","","","","","","","","","","","","","","","","","","","84","84","84","14.899999999999999","14.899999999999999","14.899999999999999"
"1040462","","","","","","","","","","","","","79","79","79","13.3","13.3","13.3","","","","","",""
"1041508","","","","","","","","","","","","","79","79","79","14.299999999999999","14.299999999999999","14.299999999999999","","","","","",""
"1043278","","","","","","","81","81","81","15.4","15.4","15.4","","","","","","","","","","","",""
"1044762","","","","","","","","","","","","","80","80","80","14.899999999999999","14.899999999999999","14.899999999999999","","","","","",""
"1044770","","","","","","","","","","","","","108","108","108","15.5","15.5","15.5","","","","","",""
"1044799","","","","","","","","","","","","","","","","","","","81","81","81","13.900000000000002","13.900000000000002","13.900000000000002"
"1045411","","","","","","","","","","","","","","","","","","","82","82","82","14.899999999999999","14.899999999999999","14.899999999999999"
"1045436","","","","","","","","","","","","","78","78","78","15.5","15.5","15.5","","","","","",""
"1045639","","","","","","","","","","","","","80","80","80","13","13","13","","","","","",""
"1045778","","","","","","","","","","","","","81","81","81","14.399999999999999","14.399999999999999","14.399999999999999","","","","","",""
"1046799","100","100","100","17.8","17.8","17.8","","","","","","","","","","","","","","","","","",""
"1048763","","","","","","","","","","","","","81","81","81","15.299999999999999","15.299999999999999","15.299999999999999","","","","","",""
"1049163","","","","","","","80","80","80","18.8","18.8","18.8","","","","","","","","","","","",""
"1049223","","","","","","","76","76","76","13.100000000000001","13.100000000000001","13.100000000000001","","","","","","","","","","","",""
"1049566","79","79","79","14.7","14.7","14.7","","","","","","","","","","","","","","","","","",""
"1051424","80","80","80","17.599999999999998","17.599999999999998","17.599999999999998","","","","","","","","","","","","","","","","","",""
"1053057","","","","","","","","","","","","","","","","","","","85","85","85","15.8","15.8","15.8"
"1054171","","","","","","","","","","","","","80","80","80","12.8","12.8","12.8","","","","","",""
"1054407","","","","","","","","","","","","","109","109","109","15.6","15.6","15.6","","","","","",""
"1054862","","","","","","","","","","","","","80","80","80","16.3","16.3","16.3","","","","","",""
"1056201","","","","","","","82","82","82","16.7","16.7","16.7","","","","","","","","","","","",""
"1057509","101","101","101","17.8","17.8","17.8","","","","","","","","","","","","","","","","","",""
"1058435","","","","","","","","","","","","","","","","","","","83","83","83","15.9","15.9","15.9"
"1058438","","","","","","","","","","","","","81","81","81","15.299999999999999","15.299999999999999","15.299999999999999","","","","","",""
"1058445","","","","","","","","","","","","","","","","","","","82","82","82","14.399999999999999","14.399999999999999","14.399999999999999"
"1058900","","","","","","","","","","","","","81","81","81","15.4","15.4","15.4","","","","","",""
"1059187","","","","","","","","","","","","","82","82","82","16.8","16.8","16.8","","","","","",""
"1059305","","","","","","","","","","","","","79","79","79","13.3","13.3","13.3","","","","","",""
"1062486","","","","","","","","","","","","","82","82","82","14.899999999999999","14.899999999999999","14.899999999999999","","","","","",""
"1062627","","","","","","","81","81","81","16","16","16","","","","","","","","","","","",""
"1063058","80","80","80","17.9","17.9","17.9","","","","","","","","","","","","","","","","","",""
"1063522","","","","","","","77","77","77","15","15","15","","","","","","","","","","","",""
"1064163","","","","","","","","","","","","","110","110","110","15.1","15.1","15.1","","","","","",""
"1064574","81","81","81","17.1","17.1","17.1","","","","","","","","","","","","","","","","","",""
"1066213","","","","","","","","","","","","","","","","","","","86","86","86","14.499999999999998","14.499999999999998","14.499999999999998"
"1067690","102","102","102","16.2","16.2","16.2","","","","","","","","","","","","","","","","","",""
"1067927","","","","","","","","","","","","","81","81","81","16","16","16","","","","","",""
"1068589","","","","","","","83","83","83","15","15","15","","","","","","","","","","","",""
"1068684","","","","","","","","","","","","","81","81","81","14.000000000000002","14.000000000000002","14.000000000000002","","","","","",""
"1071402","","","","","","","","","","","","","","","","","","","84","84","84","16.900000000000002","16.900000000000002","16.900000000000002"
"1071985","","","","","","","","","","","","","82","82","82","17.1","17.1","17.1","","","","","",""
"1072258","","","","","","","","","","","","","82","82","82","15","15","15","","","","","",""
"1072260","","","","","","","","","","","","","","","","","","","83","83","83","16.400000000000002","16.400000000000002","16.400000000000002"
"1072953","","","","","","","","","","","","","83","83","83","15.4","15.4","15.4","","","","","",""
"1073506","","","","","","","","","","","","","80","80","80","13","13","13","","","","","",""
"1073968","","","","","","","","","","","","","111","111","111","15","15","15","","","","","",""
"1075587","","","","","","","82","82","82","17","17","17","","","","","","","","","","","",""
"1076355","","","","","","","","","","","","","83","83","83","14.399999999999999","14.399999999999999","14.399999999999999","","","","","",""
"1076902","81","81","81","16.3","16.3","16.3","","","","","","","","","","","","","","","","","",""
