"num_samples","replay_buffer_size: 50000 (Replay size: partner IQL) - _step","replay_buffer_size: 50000 (Replay size: partner IQL) - _step__MIN","replay_buffer_size: 50000 (Replay size: partner IQL) - _step__MAX","replay_buffer_size: 50000 (Replay size: partner IQL) - perfect","replay_buffer_size: 50000 (Replay size: partner IQL) - perfect__MIN","replay_buffer_size: 50000 (Replay size: partner IQL) - perfect__MAX","replay_buffer_size: 100000 (Replay size: partner IQL) - _step","replay_buffer_size: 100000 (Replay size: partner IQL) - _step__MIN","replay_buffer_size: 100000 (Replay size: partner IQL) - _step__MAX","replay_buffer_size: 100000 (Replay size: partner IQL) - perfect","replay_buffer_size: 100000 (Replay size: partner IQL) - perfect__MIN","replay_buffer_size: 100000 (Replay size: partner IQL) - perfect__MAX","replay_buffer_size: 150000 (Replay size: partner IQL) - _step","replay_buffer_size: 150000 (Replay size: partner IQL) - _step__MIN","replay_buffer_size: 150000 (Replay size: partner IQL) - _step__MAX","replay_buffer_size: 150000 (Replay size: partner IQL) - perfect","replay_buffer_size: 150000 (Replay size: partner IQL) - perfect__MIN","replay_buffer_size: 150000 (Replay size: partner IQL) - perfect__MAX","replay_buffer_size: 200000 (Replay size: partner IQL) - _step","replay_buffer_size: 200000 (Replay size: partner IQL) - _step__MIN","replay_buffer_size: 200000 (Replay size: partner IQL) - _step__MAX","replay_buffer_size: 200000 (Replay size: partner IQL) - perfect","replay_buffer_size: 200000 (Replay size: partner IQL) - perfect__MIN","replay_buffer_size: 200000 (Replay size: partner IQL) - perfect__MAX"
"476868","","","","","","","33","33","33","16.5","16.5","16.5","","","","","","","","","","","",""
"477062","43","43","43","18.5","18.5","18.5","","","","","","","","","","","","","","","","","",""
"478622","","","","","","","34","34","34","17.4","17.4","17.4","","","","","","","","","","","",""
"481656","","","","","","","","","","","","","35","35","35","16.400000000000002","16.400000000000002","16.400000000000002","","","","","",""
"481811","","","","","","","45","45","45","19.2","19.2","19.2","","","","","","","","","","","",""
"482127","","","","","","","33","33","33","19.6","19.6","19.6","","","","","","","","","","","",""
"482494","34","34","34","20.7","20.7","20.7","","","","","","","","","","","","","","","","","",""
"482507","","","","","","","34","34","34","20.599999999999998","20.599999999999998","20.599999999999998","","","","","","","","","","","",""
"483100","37","37","37","18.2","18.2","18.2","","","","","","","","","","","","","","","","","",""
"483955","41","41","41","19.5","19.5","19.5","","","","","","","","","","","","","","","","","",""
"484532","","","","","","","35","35","35","18.4","18.4","18.4","","","","","","","","","","","",""
"485137","","","","","","","","","","","","","37","37","37","16.5","16.5","16.5","","","","","",""
"485239","45","45","45","19.5","19.5","19.5","","","","","","","","","","","","","","","","","",""
"486877","","","","","","","43","43","43","19.1","19.1","19.1","","","","","","","","","","","",""
"487971","44","44","44","19.900000000000002","19.900000000000002","19.900000000000002","","","","","","","","","","","","","","","","","",""
"488438","","","","","","","35","35","35","16.400000000000002","16.400000000000002","16.400000000000002","","","","","","","","","","","",""
"488525","34","34","34","20.7","20.7","20.7","","","","","","","","","","","","","","","","","",""
"488939","","","","","","","","","","","","","36","36","36","19.6","19.6","19.6","","","","","",""
"490790","","","","","","","35","35","35","18.7","18.7","18.7","","","","","","","","","","","",""
"492126","","","","","","","34","34","34","17.8","17.8","17.8","","","","","","","","","","","",""
"493148","","","","","","","35","35","35","19.6","19.6","19.6","","","","","","","","","","","",""
"493876","","","","","","","46","46","46","19.7","19.7","19.7","","","","","","","","","","","",""
"495758","46","46","46","20.7","20.7","20.7","","","","","","","","","","","","","","","","","",""
"496114","42","42","42","20.200000000000003","20.200000000000003","20.200000000000003","","","","","","","","","","","","","","","","","",""
"496207","","","","","","","","","","","","","36","36","36","19","19","19","","","","","",""
"496435","38","38","38","19","19","19","","","","","","","","","","","","","","","","","",""
"496830","35","35","35","20.5","20.5","20.5","","","","","","","","","","","","","","","","","",""
"496942","","","","","","","35","35","35","19.2","19.2","19.2","","","","","","","","","","","",""
"497239","","","","","","","34","34","34","18.099999999999998","18.099999999999998","18.099999999999998","","","","","","","","","","","",""
"498202","","","","","","","44","44","44","18.7","18.7","18.7","","","","","","","","","","","",""
"498976","","","","","","","","","","","","","38","38","38","18.6","18.6","18.6","","","","","",""
"498979","45","45","45","20.9","20.9","20.9","","","","","","","","","","","","","","","","","",""
"499119","","","","","","","36","36","36","20.4","20.4","20.4","","","","","","","","","","","",""
"502875","","","","","","","36","36","36","17.599999999999998","17.599999999999998","17.599999999999998","","","","","","","","","","","",""
"502941","35","35","35","17.8","17.8","17.8","","","","","","","","","","","","","","","","","",""
"503312","","","","","","","","","","","","","37","37","37","17.4","17.4","17.4","","","","","",""
"505198","","","","","","","36","36","36","19.3","19.3","19.3","","","","","","","","","","","",""
"506274","47","47","47","19.6","19.6","19.6","","","","","","","","","","","","","","","","","",""
"506698","","","","","","","35","35","35","18.3","18.3","18.3","","","","","","","","","","","",""
"507686","","","","","","","36","36","36","17.299999999999997","17.299999999999997","17.299999999999997","","","","","","","","","","","",""
"507741","43","43","43","21.3","21.3","21.3","","","","","","","","","","","","","","","","","",""
"508869","","","","","","","45","45","45","19.5","19.5","19.5","","","","","","","","","","","",""
"509556","39","39","39","20","20","20","","","","","","","","","","","","","","","","","",""
"509937","46","46","46","19.1","19.1","19.1","","","","","","","","","","","","","","","","","",""
"510887","","","","","","","","","","","","","37","37","37","17.599999999999998","17.599999999999998","17.599999999999998","","","","","",""
"511451","36","36","36","17.599999999999998","17.599999999999998","17.599999999999998","","","","","","","","","","","","","","","","","",""
"511502","","","","","","","47","47","47","17.9","17.9","17.9","","","","","","","","","","","",""
"511829","","","","","","","36","36","36","18.9","18.9","18.9","","","","","","","","","","","",""
"512408","","","","","","","35","35","35","18.6","18.6","18.6","","","","","","","","","","","",""
"512962","","","","","","","","","","","","","39","39","39","16.900000000000002","16.900000000000002","16.900000000000002","","","","","",""
"513340","","","","","","","37","37","37","19.400000000000002","19.400000000000002","19.400000000000002","","","","","","","","","","","",""
"516521","48","48","48","20.8","20.8","20.8","","","","","","","","","","","","","","","","","",""
"517381","","","","","","","","","","","","","38","38","38","21.6","21.6","21.6","","","","","",""
"517429","36","36","36","20.5","20.5","20.5","","","","","","","","","","","","","","","","","",""
"517592","","","","","","","37","37","37","17.8","17.8","17.8","","","","","","","","","","","",""
"518910","","","","","","","46","46","46","18","18","18","","","","","","","","","","","",""
"519488","44","44","44","21.2","21.2","21.2","","","","","","","","","","","","","","","","","",""
"519623","","","","","","","37","37","37","20.200000000000003","20.200000000000003","20.200000000000003","","","","","","","","","","","",""
"520793","47","47","47","22.1","22.1","22.1","","","","","","","","","","","","","","","","","",""
"521790","","","","","","","36","36","36","19.400000000000002","19.400000000000002","19.400000000000002","","","","","","","","","","","",""
"522106","","","","","","","48","48","48","19.400000000000002","19.400000000000002","19.400000000000002","","","","","","","","","","","",""
"522118","","","","","","","37","37","37","17","17","17","","","","","","","","","","","",""
"522720","40","40","40","19.2","19.2","19.2","","","","","","","","","","","","","","","","","",""
"525305","","","","","","","","","","","","","38","38","38","20.3","20.3","20.3","","","","","",""
"526005","37","37","37","20.8","20.8","20.8","","","","","","","","","","","","","","","","","",""
"526510","","","","","","","37","37","37","17.7","17.7","17.7","","","","","","","","","","","",""
"526844","","","","","","","","","","","","","40","40","40","16.400000000000002","16.400000000000002","16.400000000000002","","","","","",""
"527146","49","49","49","20.5","20.5","20.5","","","","","","","","","","","","","","","","","",""
"527646","","","","","","","38","38","38","19.2","19.2","19.2","","","","","","","","","","","",""
"527738","","","","","","","36","36","36","18.8","18.8","18.8","","","","","","","","","","","",""
"529432","","","","","","","47","47","47","18.5","18.5","18.5","","","","","","","","","","","",""
"531498","45","45","45","21.9","21.9","21.9","","","","","","","","","","","","","","","","","",""
"531613","","","","","","","","","","","","","39","39","39","20.5","20.5","20.5","","","","","",""
"531853","48","48","48","21.8","21.8","21.8","","","","","","","","","","","","","","","","","",""
"532007","37","37","37","19","19","19","","","","","","","","","","","","","","","","","",""
"532076","","","","","","","38","38","38","20","20","20","","","","","","","","","","","",""
"533818","","","","","","","49","49","49","19.1","19.1","19.1","","","","","","","","","","","",""
"534035","","","","","","","38","38","38","19.8","19.8","19.8","","","","","","","","","","","",""
"535749","41","41","41","19.5","19.5","19.5","","","","","","","","","","","","","","","","","",""
"536770","","","","","","","37","37","37","18.8","18.8","18.8","","","","","","","","","","","",""
"536846","","","","","","","38","38","38","18.4","18.4","18.4","","","","","","","","","","","",""
"537525","50","50","50","22.2","22.2","22.2","","","","","","","","","","","","","","","","","",""
"540075","","","","","","","","","","","","","39","39","39","20.200000000000003","20.200000000000003","20.200000000000003","","","","","",""
"540528","","","","","","","48","48","48","20.599999999999998","20.599999999999998","20.599999999999998","","","","","","","","","","","",""
"540581","38","38","38","21.2","21.2","21.2","","","","","","","","","","","","","","","","","",""
"540768","","","","","","","","","","","","","41","41","41","18.5","18.5","18.5","","","","","",""
"541375","","","","","","","38","38","38","20.4","20.4","20.4","","","","","","","","","","","",""
"542067","","","","","","","39","39","39","20.5","20.5","20.5","","","","","","","","","","","",""
"542799","","","","","","","37","37","37","16.5","16.5","16.5","","","","","","","","","","","",""
"542805","49","49","49","20.599999999999998","20.599999999999998","20.599999999999998","","","","","","","","","","","","","","","","","",""
"543602","46","46","46","19.900000000000002","19.900000000000002","19.900000000000002","","","","","","","","","","","","","","","","","",""
"546064","","","","","","","","","","","","","40","40","40","17.2","17.2","17.2","","","","","",""
"546271","38","38","38","20.8","20.8","20.8","","","","","","","","","","","","","","","","","",""
"546775","","","","","","","39","39","39","19.900000000000002","19.900000000000002","19.900000000000002","","","","","","","","","","","",""
"548156","51","51","51","21.9","21.9","21.9","","","","","","","","","","","","","","","","","",""
"548374","","","","","","","50","50","50","18.6","18.6","18.6","","","","","","","","","","","",""
"548946","42","42","42","20.1","20.1","20.1","","","","","","","","","","","","","","","","","",""
"548948","","","","","","","39","39","39","22.5","22.5","22.5","","","","","","","","","","","",""
"550770","","","","","","","49","49","49","20.4","20.4","20.4","","","","","","","","","","","",""
"551640","","","","","","","39","39","39","19","19","19","","","","","","","","","","","",""
"552141","","","","","","","38","38","38","19.400000000000002","19.400000000000002","19.400000000000002","","","","","","","","","","","",""
"553734","50","50","50","20.4","20.4","20.4","","","","","","","","","","","","","","","","","",""
"554494","","","","","","","","","","","","","42","42","42","18.8","18.8","18.8","","","","","",""
"554541","","","","","","","","","","","","","40","40","40","18.099999999999998","18.099999999999998","18.099999999999998","","","","","",""
"554547","39","39","39","21.8","21.8","21.8","","","","","","","","","","","","","","","","","",""
"555354","47","47","47","21.6","21.6","21.6","","","","","","","","","","","","","","","","","",""
"556202","","","","","","","40","40","40","16.900000000000002","16.900000000000002","16.900000000000002","","","","","","","","","","","",""
"556216","","","","","","","39","39","39","18.8","18.8","18.8","","","","","","","","","","","",""
"557891","","","","","","","38","38","38","20.200000000000003","20.200000000000003","20.200000000000003","","","","","","","","","","","",""
