"num_samples","lr: 0.00000625 (learning rate: partner IQL) - _step","lr: 0.00000625 (learning rate: partner IQL) - _step__MIN","lr: 0.00000625 (learning rate: partner IQL) - _step__MAX","lr: 0.00000625 (learning rate: partner IQL) - perfect","lr: 0.00000625 (learning rate: partner IQL) - perfect__MIN","lr: 0.00000625 (learning rate: partner IQL) - perfect__MAX","lr: 0.00001 (learning rate: partner IQL) - _step","lr: 0.00001 (learning rate: partner IQL) - _step__MIN","lr: 0.00001 (learning rate: partner IQL) - _step__MAX","lr: 0.00001 (learning rate: partner IQL) - perfect","lr: 0.00001 (learning rate: partner IQL) - perfect__MIN","lr: 0.00001 (learning rate: partner IQL) - perfect__MAX","lr: 0.0000625 (learning rate: partner IQL) - _step","lr: 0.0000625 (learning rate: partner IQL) - _step__MIN","lr: 0.0000625 (learning rate: partner IQL) - _step__MAX","lr: 0.0000625 (learning rate: partner IQL) - perfect","lr: 0.0000625 (learning rate: partner IQL) - perfect__MIN","lr: 0.0000625 (learning rate: partner IQL) - perfect__MAX","lr: 0.0001 (learning rate: partner IQL) - _step","lr: 0.0001 (learning rate: partner IQL) - _step__MIN","lr: 0.0001 (learning rate: partner IQL) - _step__MAX","lr: 0.0001 (learning rate: partner IQL) - perfect","lr: 0.0001 (learning rate: partner IQL) - perfect__MIN","lr: 0.0001 (learning rate: partner IQL) - perfect__MAX","lr: 0.000625 (learning rate: partner IQL) - _step","lr: 0.000625 (learning rate: partner IQL) - _step__MIN","lr: 0.000625 (learning rate: partner IQL) - _step__MAX","lr: 0.000625 (learning rate: partner IQL) - perfect","lr: 0.000625 (learning rate: partner IQL) - perfect__MIN","lr: 0.000625 (learning rate: partner IQL) - perfect__MAX","lr: 0.001 (learning rate: partner IQL) - _step","lr: 0.001 (learning rate: partner IQL) - _step__MIN","lr: 0.001 (learning rate: partner IQL) - _step__MAX","lr: 0.001 (learning rate: partner IQL) - perfect","lr: 0.001 (learning rate: partner IQL) - perfect__MIN","lr: 0.001 (learning rate: partner IQL) - perfect__MAX"
"2059774","","","","","","","","","","","","","","","","","","","71","71","71","28.199999999999996","28.199999999999996","28.199999999999996","","","","","","","","","","","",""
"2063837","46","46","46","10.6","10.6","10.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2068986","","","","","","","","","","","","","47","47","47","26","26","26","","","","","","","","","","","","","","","","","",""
"2069018","","","","","","","","","","","","","","","","","","","48","48","48","27.800000000000004","27.800000000000004","27.800000000000004","","","","","","","","","","","",""
"2074023","","","","","","","","","","","","","","","","","","","","","","","","","47","47","47","24.7","24.7","24.7","","","","","",""
"2075703","","","","","","","71","71","71","17.4","17.4","17.4","","","","","","","","","","","","","","","","","","","","","","","",""
"2075774","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","47","47","19.7","19.7","19.7"
"2086603","","","","","","","","","","","","","","","","","","","72","72","72","30.5","30.5","30.5","","","","","","","","","","","",""
"2089998","43","43","43","10.100000000000001","10.100000000000001","10.100000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2093945","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","46","46","23.799999999999997","23.799999999999997","23.799999999999997"
"2094102","45","45","45","10.6","10.6","10.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2094542","","","","","","","","","","","","","52","52","52","25.6","25.6","25.6","","","","","","","","","","","","","","","","","",""
"2097127","","","","","","","43","43","43","14.6","14.6","14.6","","","","","","","","","","","","","","","","","","","","","","","",""
"2098127","","","","","","","","","","","","","","","","","","","46","46","46","25.6","25.6","25.6","","","","","","","","","","","",""
"2098576","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42","42","42","24.3","24.3","24.3"
"2100063","","","","","","","39","39","39","12.9","12.9","12.9","","","","","","","","","","","","","","","","","","","","","","","",""
"2101385","","","","","","","","","","","","","46","46","46","26.5","26.5","26.5","","","","","","","","","","","","","","","","","",""
"2102194","","","","","","","","","","","","","","","","","","","","","","","","","43","43","43","23","23","23","","","","","",""
"2102783","","","","","","","","","","","","","47","47","47","27.6","27.6","27.6","","","","","","","","","","","","","","","","","",""
"2103074","","","","","","","72","72","72","19.3","19.3","19.3","","","","","","","","","","","","","","","","","","","","","","","",""
"2106751","47","47","47","10.8","10.8","10.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2107075","","","","","","","","","","","","","","","","","","","","","","","","","47","47","47","23.599999999999998","23.599999999999998","23.599999999999998","","","","","",""
"2112746","","","","","","","","","","","","","","","","","","","73","73","73","31.1","31.1","31.1","","","","","","","","","","","",""
"2112760","","","","","","","","","","","","","","","","","","","49","49","49","28.1","28.1","28.1","","","","","","","","","","","",""
"2114419","","","","","","","","","","","","","48","48","48","27.3","27.3","27.3","","","","","","","","","","","","","","","","","",""
"2118500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","48","48","22.400000000000002","22.400000000000002","22.400000000000002"
"2119654","","","","","","","","","","","","","","","","","","","","","","","","","48","48","48","23.3","23.3","23.3","","","","","",""
"2130851","","","","","","","73","73","73","19.8","19.8","19.8","","","","","","","","","","","","","","","","","","","","","","","",""
"2133977","","","","","","","","","","","","","53","53","53","25.5","25.5","25.5","","","","","","","","","","","","","","","","","",""
"2137738","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","47","47","23.7","23.7","23.7"
"2138793","44","44","44","11.899999999999999","11.899999999999999","11.899999999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2140922","","","","","","","","","","","","","","","","","","","74","74","74","26.900000000000002","26.900000000000002","26.900000000000002","","","","","","","","","","","",""
"2141762","46","46","46","11","11","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2143464","","","","","","","","","","","","","","","","","","","47","47","47","26.1","26.1","26.1","","","","","","","","","","","",""
"2144266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43","43","43","19.3","19.3","19.3"
"2144717","","","","","","","44","44","44","14.299999999999999","14.299999999999999","14.299999999999999","","","","","","","","","","","","","","","","","","","","","","","",""
"2145213","","","","","","","","","","","","","47","47","47","24.8","24.8","24.8","","","","","","","","","","","","","","","","","",""
"2147708","","","","","","","","","","","","","48","48","48","27","27","27","","","","","","","","","","","","","","","","","",""
"2150690","48","48","48","12.4","12.4","12.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2151348","","","","","","","","","","","","","","","","","","","","","","","","","48","48","48","24.5","24.5","24.5","","","","","",""
"2152138","","","","","","","","","","","","","","","","","","","","","","","","","44","44","44","26.8","26.8","26.8","","","","","",""
"2153182","","","","","","","40","40","40","12.4","12.4","12.4","","","","","","","","","","","","","","","","","","","","","","","",""
"2155214","","","","","","","","","","","","","","","","","","","50","50","50","28.199999999999996","28.199999999999996","28.199999999999996","","","","","","","","","","","",""
"2158472","","","","","","","","","","","","","49","49","49","25.6","25.6","25.6","","","","","","","","","","","","","","","","","",""
"2159585","","","","","","","74","74","74","20","20","20","","","","","","","","","","","","","","","","","","","","","","","",""
"2161864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49","49","49","24.7","24.7","24.7"
"2164583","","","","","","","","","","","","","","","","","","","","","","","","","49","49","49","27.400000000000002","27.400000000000002","27.400000000000002","","","","","",""
"2167674","","","","","","","","","","","","","","","","","","","75","75","75","31.3","31.3","31.3","","","","","","","","","","","",""
"2174039","","","","","","","","","","","","","54","54","54","28.000000000000004","28.000000000000004","28.000000000000004","","","","","","","","","","","","","","","","","",""
"2181353","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","48","48","20","20","20"
"2188154","45","45","45","11.5","11.5","11.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2188884","47","47","47","11.5","11.5","11.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2189306","","","","","","","","","","","","","","","","","","","48","48","48","27.1","27.1","27.1","","","","","","","","","","","",""
"2189562","","","","","","","75","75","75","17.9","17.9","17.9","","","","","","","","","","","","","","","","","","","","","","","",""
"2189605","","","","","","","","","","","","","48","48","48","25.1","25.1","25.1","","","","","","","","","","","","","","","","","",""
"2191609","","","","","","","","","","","","","49","49","49","24.7","24.7","24.7","","","","","","","","","","","","","","","","","",""
"2192546","","","","","","","45","45","45","15.4","15.4","15.4","","","","","","","","","","","","","","","","","","","","","","","",""
"2193426","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","44","44","23.599999999999998","23.599999999999998","23.599999999999998"
"2196013","49","49","49","11.700000000000001","11.700000000000001","11.700000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2196436","","","","","","","","","","","","","","","","","","","","","","","","","49","49","49","19.3","19.3","19.3","","","","","",""
"2197667","","","","","","","","","","","","","","","","","","","76","76","76","31","31","31","","","","","","","","","","","",""
"2201172","","","","","","","","","","","","","","","","","","","51","51","51","30.599999999999998","30.599999999999998","30.599999999999998","","","","","","","","","","","",""
"2201484","","","","","","","","","","","","","50","50","50","25.5","25.5","25.5","","","","","","","","","","","","","","","","","",""
"2204133","","","","","","","","","","","","","","","","","","","","","","","","","45","45","45","23.3","23.3","23.3","","","","","",""
"2204190","","","","","","","41","41","41","12.2","12.2","12.2","","","","","","","","","","","","","","","","","","","","","","","",""
"2204621","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","50","50","23.200000000000003","23.200000000000003","23.200000000000003"
"2208978","","","","","","","","","","","","","","","","","","","","","","","","","50","50","50","25.3","25.3","25.3","","","","","",""
"2214537","","","","","","","","","","","","","55","55","55","27.1","27.1","27.1","","","","","","","","","","","","","","","","","",""
"2219550","","","","","","","76","76","76","21","21","21","","","","","","","","","","","","","","","","","","","","","","","",""
"2224828","","","","","","","","","","","","","","","","","","","77","77","77","26.3","26.3","26.3","","","","","","","","","","","",""
"2225796","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49","49","49","20.1","20.1","20.1"
"2233872","","","","","","","","","","","","","50","50","50","26.8","26.8","26.8","","","","","","","","","","","","","","","","","",""
"2233927","","","","","","","","","","","","","49","49","49","25.6","25.6","25.6","","","","","","","","","","","","","","","","","",""
"2234905","","","","","","","","","","","","","","","","","","","49","49","49","28.1","28.1","28.1","","","","","","","","","","","",""
"2236740","46","46","46","12.7","12.7","12.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2237331","48","48","48","12.3","12.3","12.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2239916","","","","","","","46","46","46","15.7","15.7","15.7","","","","","","","","","","","","","","","","","","","","","","","",""
"2240659","50","50","50","12.2","12.2","12.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2241061","","","","","","","","","","","","","","","","","","","","","","","","","50","50","50","26.1","26.1","26.1","","","","","",""
"2241955","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45","45","45","19.400000000000002","19.400000000000002","19.400000000000002"
"2245812","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51","51","51","18.099999999999998","18.099999999999998","18.099999999999998"
